GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
1367284,2010,Roswell,Georgia,88346,5.12,11369.13,33.1,989,79385,293200,30.7,65.66,11.39,16.64,0.15,4.01,0.04,1.75,0.36,1968.13,612.35,5.39,17.31,1,0,0
1367284,2011,Roswell,Georgia,93471,6.07,11695.94,33.67,1032,82150,297000,29.9,64.71,13.18,14.4,0.38,5.01,0.02,1.74,0.56,2222.16,684.58,5.85,19,0,0,0
1367284,2012,Roswell,Georgia,93471,6.07,12018.59,33.67,1032,82150,297000,29.9,64.71,13.18,14.4,0.38,5.01,0.02,1.74,0.56,1968.41,500.32,4.16,16.38,1,0,0
1367284,2013,Roswell,Georgia,93471,6.07,12351.02,33.67,1032,82150,297000,29.9,64.71,13.18,14.4,0.38,5.01,0.02,1.74,0.56,1291.17,138.41,1.12,10.45,1,0,0
1367284,2014,Roswell,Georgia,93471,6.07,12668.21,33.67,1032,82150,297000,29.9,64.71,13.18,14.4,0.38,5.01,0.02,1.74,0.56,1661.22,147.14,1.16,13.11,0,0,0
1367284,2015,Roswell,Georgia,93471,6.07,12997.47,33.67,1032,82150,297000,29.9,64.71,13.18,14.4,0.38,5.01,0.02,1.74,0.56,1581.94,260.61,2.01,12.17,0,0,0
1367284,2016,Roswell,Georgia,93471,6.07,13317.67,33.67,1032,82150,297000,29.9,64.71,13.18,14.4,0.38,5.01,0.02,1.74,0.56,1637.58,312.59,2.35,12.3,0,0,0
1368516,2000,Sandy Springs,Georgia,85781,6.48,,54.32,892,60428,345200,23.7,73.04,11.82,9.93,0.12,3.26,0.05,1.41,0.38,,,,,0,0,0
1368516,2001,Sandy Springs,Georgia,85781,6.48,21379.87,54.32,892,60428,345200,23.7,73.04,11.82,9.93,0.12,3.26,0.05,1.41,0.38,4508.52,47.94,0.22,21.09,0,0,0
1368516,2002,Sandy Springs,Georgia,85781,6.48,21467.1,54.32,892,60428,345200,23.7,73.04,11.82,9.93,0.12,3.26,0.05,1.41,0.38,5137.65,86.61,0.4,23.93,0,0,0
1368516,2003,Sandy Springs,Georgia,85781,6.48,21549.95,54.32,892,60428,345200,23.7,73.04,11.82,9.93,0.12,3.26,0.05,1.41,0.38,4682.07,40,0.19,21.73,0,0,0
1368516,2004,Sandy Springs,Georgia,85781,6.48,21632.19,54.32,892,60428,345200,23.7,73.04,11.82,9.93,0.12,3.26,0.05,1.41,0.38,4796.54,58.93,0.27,22.17,0,0,0
1368516,2005,Sandy Springs,Georgia,84488,3.8,21722.06,44.59,968,76477,452700,26.5,68.65,11.96,13.07,0.2,3.84,0,0.84,1.45,5475.79,40.78,0.19,25.21,0,0,0
1368516,2006,Sandy Springs,Georgia,84488,3.8,21791.81,44.59,968,76477,452700,26.5,68.65,11.96,13.07,0.2,3.84,0,0.84,1.45,4705.08,439.4,2.02,21.59,0,0,0
1368516,2007,Sandy Springs,Georgia,84488,3.8,21877.28,44.59,968,76477,452700,26.5,68.65,11.96,13.07,0.2,3.84,0,0.84,1.45,3685.67,401.93,1.84,16.85,1,0,0
1368516,2008,Sandy Springs,Georgia,84488,3.8,21958.89,44.59,968,76477,452700,26.5,68.65,11.96,13.07,0.2,3.84,0,0.84,1.45,4213.65,827.69,3.77,19.19,0,0,0
1368516,2009,Sandy Springs,Georgia,84488,3.8,22046.37,44.59,968,76477,452700,26.5,68.65,11.96,13.07,0.2,3.84,0,0.84,1.45,3402.02,952.68,4.32,15.43,1,0,0
1368516,2010,Sandy Springs,Georgia,93853,7.13,22125.98,52.37,989,65353,426800,27.2,58.67,19.28,14.24,0.17,4.97,0.04,1.92,0.71,4632.46,1468.04,6.63,20.94,1,0,0
1368516,2011,Sandy Springs,Georgia,100691,8.39,22669.34,53.42,1034,63917,415600,28.1,58.24,19.45,13.3,0.19,6.47,0.07,1.91,0.38,4705.52,1361.28,6,20.76,0,0,0
1368516,2012,Sandy Springs,Georgia,100691,8.39,23196.46,53.42,1034,63917,415600,28.1,58.24,19.45,13.3,0.19,6.47,0.07,1.91,0.38,4260.32,1167.95,5.04,18.37,1,0,0
1368516,2013,Sandy Springs,Georgia,100691,8.39,23747.48,53.42,1034,63917,415600,28.1,58.24,19.45,13.3,0.19,6.47,0.07,1.91,0.38,2122.2,245.4,1.03,8.94,1,0,0
1368516,2014,Sandy Springs,Georgia,100691,8.39,24268.82,53.42,1034,63917,415600,28.1,58.24,19.45,13.3,0.19,6.47,0.07,1.91,0.38,3937.96,236.61,0.97,16.23,0,0,0
1368516,2015,Sandy Springs,Georgia,100691,8.39,24808.94,53.42,1034,63917,415600,28.1,58.24,19.45,13.3,0.19,6.47,0.07,1.91,0.38,3640.15,659.43,2.66,14.67,0,0,0
1368516,2016,Sandy Springs,Georgia,100691,8.39,25339.3,53.42,1034,63917,415600,28.1,58.24,19.45,13.3,0.19,6.47,0.07,1.91,0.38,3312.49,712.34,2.81,13.07,0,0,0
1371492,2000,Smyrna,Georgia,40999,8.95,,49.87,776,47572,129700,23.7,53.5,26.74,13.8,0.25,3.9,0.03,1.54,0.24,,,,,0,0,0
1371492,2001,Smyrna,Georgia,40999,8.95,10297.57,49.87,776,47572,129700,23.7,53.5,26.74,13.8,0.25,3.9,0.03,1.54,0.24,1019.1,617.42,6,9.9,0,0,0
1371492,2002,Smyrna,Georgia,40999,8.95,10384.65,49.87,776,47572,129700,23.7,53.5,26.74,13.8,0.25,3.9,0.03,1.54,0.24,2185.49,1381.64,13.3,21.05,0,0,0
1371492,2003,Smyrna,Georgia,40999,8.95,10473.24,49.87,776,47572,129700,23.7,53.5,26.74,13.8,0.25,3.9,0.03,1.54,0.24,1869.85,1211.62,11.57,17.85,0,0,0
1371492,2004,Smyrna,Georgia,40999,8.95,10558.46,49.87,776,47572,129700,23.7,53.5,26.74,13.8,0.25,3.9,0.03,1.54,0.24,2154.51,1197.04,11.34,20.41,0,0,0
1371492,2005,Smyrna,Georgia,49283,8.57,10647.09,42.08,897,55468,223100,27.9,50.37,25.91,15.61,0.03,6.15,0.45,1.26,0.22,1891.67,1023.66,9.61,17.77,0,0,0
1371492,2006,Smyrna,Georgia,49283,8.57,10727.41,42.08,897,55468,223100,27.9,50.37,25.91,15.61,0.03,6.15,0.45,1.26,0.22,2085.22,1037.46,9.67,19.44,0,0,0
1371492,2007,Smyrna,Georgia,49283,8.57,10815.99,42.08,897,55468,223100,27.9,50.37,25.91,15.61,0.03,6.15,0.45,1.26,0.22,2658.07,1438.44,13.3,24.58,0,0,0
1371492,2008,Smyrna,Georgia,49283,8.57,10902.91,42.08,897,55468,223100,27.9,50.37,25.91,15.61,0.03,6.15,0.45,1.26,0.22,2827.4,1410.68,12.94,25.93,0,0,0
1371492,2009,Smyrna,Georgia,49283,8.57,10990.09,42.08,897,55468,223100,27.9,50.37,25.91,15.61,0.03,6.15,0.45,1.26,0.22,2499.47,1311.02,11.93,22.74,0,0,0
1371492,2010,Smyrna,Georgia,51271,10.05,11075.83,47.53,938,56886,211200,30,46.56,30.82,14.91,0.21,4.83,0.05,2.2,0.43,2607.73,1363.36,12.31,23.54,0,0,0
1371492,2011,Smyrna,Georgia,53829,10.51,11270.07,49.6,951,62363,216000,27.4,45.14,31.39,14.21,0.02,7.3,0.16,1.52,0.26,2495.89,1243.73,11.04,22.15,1,0,0
1371492,2012,Smyrna,Georgia,53829,10.51,11462.16,49.6,951,62363,216000,27.4,45.14,31.39,14.21,0.02,7.3,0.16,1.52,0.26,2131.43,956.37,8.34,18.6,1,0,0
1371492,2013,Smyrna,Georgia,53829,10.51,11662.04,49.6,951,62363,216000,27.4,45.14,31.39,14.21,0.02,7.3,0.16,1.52,0.26,1926.65,728.41,6.25,16.52,1,0,0
1371492,2014,Smyrna,Georgia,53829,10.51,11845.59,49.6,951,62363,216000,27.4,45.14,31.39,14.21,0.02,7.3,0.16,1.52,0.26,1785.95,761.07,6.42,15.08,1,0,0
1371492,2015,Smyrna,Georgia,53829,10.51,12042.79,49.6,951,62363,216000,27.4,45.14,31.39,14.21,0.02,7.3,0.16,1.52,0.26,1818.83,546.83,4.54,15.1,1,0,0
1371492,2016,Smyrna,Georgia,53829,10.51,12231.92,49.6,951,62363,216000,27.4,45.14,31.39,14.21,0.02,7.3,0.16,1.52,0.26,2029.41,628.95,5.14,16.59,0,0,0
1373704,2000,Stockbridge,Georgia,9853,6.8,,25.85,742,48296,105600,23.3,69.07,20.37,4.21,0.18,4.54,0.13,1.23,0.27,,,,,0,0,0
1373704,2001,Stockbridge,Georgia,9853,6.8,,25.85,742,48296,105600,23.3,69.07,20.37,4.21,0.18,4.54,0.13,1.23,0.27,,,,,0,0,0
1373704,2002,Stockbridge,Georgia,9853,6.8,,25.85,742,48296,105600,23.3,69.07,20.37,4.21,0.18,4.54,0.13,1.23,0.27,,,,,0,0,0
1373704,2003,Stockbridge,Georgia,9853,6.8,2281.22,25.85,742,48296,105600,23.3,69.07,20.37,4.21,0.18,4.54,0.13,1.23,0.27,1074.1,282.94,12.4,47.08,0,0,0
1373704,2004,Stockbridge,Georgia,9853,6.8,2504.61,25.85,742,48296,105600,23.3,69.07,20.37,4.21,0.18,4.54,0.13,1.23,0.27,1102.29,275.66,11.01,44.01,0,0,0
1373704,2005,Stockbridge,Georgia,13970,6.82,2727.19,33.82,961,56608,168400,27.5,32.33,50.77,7.57,0.25,6.61,0.13,2.17,0.17,1142.74,217.27,7.97,41.9,0,0,0
1373704,2006,Stockbridge,Georgia,13970,6.82,2948.9,33.82,961,56608,168400,27.5,32.33,50.77,7.57,0.25,6.61,0.13,2.17,0.17,1336.49,230.23,7.81,45.32,0,0,0
1373704,2007,Stockbridge,Georgia,13970,6.82,3171.33,33.82,961,56608,168400,27.5,32.33,50.77,7.57,0.25,6.61,0.13,2.17,0.17,1349.78,341.41,10.77,42.56,0,0,0
1373704,2008,Stockbridge,Georgia,13970,6.82,3393.38,33.82,961,56608,168400,27.5,32.33,50.77,7.57,0.25,6.61,0.13,2.17,0.17,1506.56,295.77,8.72,44.4,0,0,0
1373704,2009,Stockbridge,Georgia,13970,6.82,3616.95,33.82,961,56608,168400,27.5,32.33,50.77,7.57,0.25,6.61,0.13,2.17,0.17,1594.1,380.97,10.53,44.07,0,0,0
1373704,2010,Stockbridge,Georgia,25636,11.66,3838.66,42.25,1042,55783,153000,27.9,24.96,54.61,9.55,0.26,7.47,0.07,2.7,0.39,1297.95,332.22,8.65,33.81,0,0,0
1373704,2011,Stockbridge,Georgia,27328,11.91,3930.26,42.63,1011,54283,119700,28.7,23.32,54.07,10.13,0.45,9.18,0,2.73,0.12,1331.75,420.09,10.69,33.88,0,0,0
1373704,2012,Stockbridge,Georgia,27328,11.91,4021.35,42.63,1011,54283,119700,28.7,23.32,54.07,10.13,0.45,9.18,0,2.73,0.12,1391.12,414.28,10.3,34.59,0,0,0
1373704,2013,Stockbridge,Georgia,27328,11.91,4114.59,42.63,1011,54283,119700,28.7,23.32,54.07,10.13,0.45,9.18,0,2.73,0.12,1322.2,388.62,9.44,32.13,0,0,0
1373704,2014,Stockbridge,Georgia,27328,11.91,4202.29,42.63,1011,54283,119700,28.7,23.32,54.07,10.13,0.45,9.18,0,2.73,0.12,1892.54,260.22,6.19,45.04,0,0,0
1373704,2015,Stockbridge,Georgia,27328,11.91,4294.04,42.63,1011,54283,119700,28.7,23.32,54.07,10.13,0.45,9.18,0,2.73,0.12,1568.22,328.63,7.65,36.52,0,0,0
1373704,2016,Stockbridge,Georgia,27328,11.91,4384.98,42.63,1011,54283,119700,28.7,23.32,54.07,10.13,0.45,9.18,0,2.73,0.12,1307.18,259.87,5.93,29.81,0,0,0
1377652,2000,Tucker,Georgia,26532,4.34,2565.82,25.3,839,59953,157800,23.9,68.74,13.83,7.72,0.12,7.9,0.04,1.45,0.21,644.57,156.56,6.1,25.12,0,0,0
1377652,2001,Tucker,Georgia,26532,4.34,2611.09,25.3,839,59953,157800,23.9,68.74,13.83,7.72,0.12,7.9,0.04,1.45,0.21,698.49,217.51,8.33,26.75,0,0,0
1377652,2002,Tucker,Georgia,26532,4.34,2657.01,25.3,839,59953,157800,23.9,68.74,13.83,7.72,0.12,7.9,0.04,1.45,0.21,750.59,235.27,8.85,28.25,0,0,0
1377652,2003,Tucker,Georgia,26532,4.34,2703.26,25.3,839,59953,157800,23.9,68.74,13.83,7.72,0.12,7.9,0.04,1.45,0.21,758.58,233.44,8.64,28.06,0,0,0
1377652,2004,Tucker,Georgia,26532,4.34,2745.21,25.3,839,59953,157800,23.9,68.74,13.83,7.72,0.12,7.9,0.04,1.45,0.21,642.24,163.92,5.97,23.39,0,0,0
1377652,2005,Tucker,Georgia,28753,3.85,2793.46,25.26,968,63906,217900,30.8,64.3,15.97,11.56,0.21,7.04,0,0.77,0.14,698.44,204.86,7.33,25,0,0,0
1377652,2006,Tucker,Georgia,28753,3.85,2832.42,25.26,968,63906,217900,30.8,64.3,15.97,11.56,0.21,7.04,0,0.77,0.14,746.95,207.72,7.33,26.37,0,0,0
1377652,2007,Tucker,Georgia,28753,3.85,2878.66,25.26,968,63906,217900,30.8,64.3,15.97,11.56,0.21,7.04,0,0.77,0.14,765.32,254.54,8.84,26.59,0,0,0
1377652,2008,Tucker,Georgia,28753,3.85,2920.59,25.26,968,63906,217900,30.8,64.3,15.97,11.56,0.21,7.04,0,0.77,0.14,666.77,195.81,6.7,22.83,0,0,0
1377652,2009,Tucker,Georgia,28753,3.85,2968.86,25.26,968,63906,217900,30.8,64.3,15.97,11.56,0.21,7.04,0,0.77,0.14,772.06,284.16,9.57,26.01,0,0,0
1377652,2010,Tucker,Georgia,27581,9.34,3012.79,27.77,950,64388,223700,31.4,57.83,21.76,10.62,0.21,7.33,0.07,1.91,0.27,787.83,210.06,6.97,26.15,0,0,0
1377652,2011,Tucker,Georgia,27761,14.12,3100.75,30.45,960,60656,211200,37.2,55.15,21.34,10.16,0.05,8.47,0,4.08,0.75,873.55,302.38,9.75,28.17,0,0,0
1377652,2012,Tucker,Georgia,27761,14.12,3188.69,30.45,960,60656,211200,37.2,55.15,21.34,10.16,0.05,8.47,0,4.08,0.75,838.33,246.55,7.73,26.29,0,0,0
1377652,2013,Tucker,Georgia,27761,14.12,3281.96,30.45,960,60656,211200,37.2,55.15,21.34,10.16,0.05,8.47,0,4.08,0.75,779.45,203.99,6.22,23.75,0,0,0
1377652,2014,Tucker,Georgia,27761,14.12,3364.92,30.45,960,60656,211200,37.2,55.15,21.34,10.16,0.05,8.47,0,4.08,0.75,777.83,192.95,5.73,23.12,0,0,0
1377652,2015,Tucker,Georgia,27761,14.12,3454.86,30.45,960,60656,211200,37.2,55.15,21.34,10.16,0.05,8.47,0,4.08,0.75,637.61,187.73,5.43,18.46,0,0,0
1377652,2016,Tucker,Georgia,27761,14.12,3540.82,30.45,960,60656,211200,37.2,55.15,21.34,10.16,0.05,8.47,0,4.08,0.75,666.42,140.42,3.97,18.82,0,0,0
